Title,manga_id,# number tags,Tags,Review
Motokare Onzoushi ni Saiai Musuko goto Dekiai Saremashita: Nidome no Koi wa Hisoyaka ni (Light Novel),84238,3,"['Light Novels', 'Romance', 'Slice of Life']",0
"Moto Kizoku Reijou de Mikon no Haha Desu ga, Musume-tachi ga Kawaii Sugite Boukenshagyou mo Ku ni Narimasen (Light Novel)",34795,8,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Slice of Life', 'Nobility', 'Overpowered Main Characters', 'Based on a Web Novel']",0
"Moto Konyakusha kara Nigeru Tame Kyuuketsu Hakushaku ni Koibito no Furi wo Onegaishitara, nazeka Dekiai Mode ni Narimashita (Light Novel)",82202,7,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Vampires', 'Based on a Web Novel']",0
Moto Koushaku Reijou no Shuushoku (Light Novel),53797,5,"['Comedy', 'Fantasy', 'Light Novels', 'Food and Beverage', 'Based on a Web Novel']",0
Moto Kouzou Kaiseki Kenkyuusha no Isekai Boukentan (Light Novel),39524,8,"['Fantasy', 'Light Novels', 'Cheats', 'Isekai', 'Nobility', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
"Moto Kyuutei Renkinjutsushi no Watashi, Henkyou de Nonbiri Ryouchi Kaitaku Hajimemasu! (Light Novel)",75355,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Moto Majin Ou wa Yome ga Kawaii no de Futatabi Muteki no Maken wo Hanatsu Koto ni Shita (Light Novel),58955,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Moto Majo wa Murabito no Shoujo ni Tensei Suru (Light Novel),53786,5,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Moto Maou no Tensei Reijou wa Sekai Seifuku yori mo Koi ga Shitai (Light Novel),83947,7,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Magic', 'Nobility', 'School Life']",0
"Moto Maou-sama no Nangoku Slow Life: Buka ni Uragirareta no de, Mofumofu-tachi to Tanoshiku Slow Life Suru no ja (Light Novel)",93388,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Moto Noudai Joshi ni wa Akuyaku Reijou wa Muri desu! (Light Novel),79894,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Moto Reijou-sama no Kareinaru Sentou Ki (Light Novel),34627,7,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
Moto Ryuuhou Kishi Madeleine no Tenshoku (Light Novel),27114,2,"['Fantasy', 'Light Novels']",0
Moto Saikyou Ansatsusha no Kishi Seikatsu (Light Novel),81949,7,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Assassins', 'Magic', 'Monsters']",0
"Moto Seijo Heroine no Watashi, Zokuhen de wa Mob nano ni Zen Status (Koukando wo Fukumu) ga Kansuto Shiteirundesu ga (Light Novel)",76079,5,"['Fantasy', 'Light Novels', 'Reverse Harem', 'Romance', 'Otome Game']",0
"Moto Sekai 1-i no Sub-Chara Ikusei Nikki: Hai Player, Isekai wo Kouryakuchuu! (Light Novel)",32810,10,"['Action', 'Adventure', 'Fantasy', 'Harem', 'Light Novels', 'Isekai', 'MMORPG', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",1
Moto Sekai Saikyou na Koumuin (Light Novel),59487,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
Moto Shougun no Undead Knight (Light Novel),61102,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Reincarnation', 'Based on a Web Novel']",0
Moto Sister Reijou no Migawari Okisaki Kouho Seikatsu: Kamisama ni Burei na Hito wa Kono Watashi ga Yurushimasen (Light Novel),89740,5,"['Comedy', 'Fantasy', 'Light Novels', 'Nobility', 'Based on a Web Novel']",0
"Moto Spy, Kaseifu ni Tenshoku Suru (Light Novel)",83729,4,"['Comedy', 'Light Novels', 'Romance', 'Slice of Life']",0
"Motoyuusha, Inzei Seikatsu Hajimemashita. Tantou Henshuu wa Katsute no Shukuteki (Light Novel)",25789,5,"['Comedy', 'Fantasy', 'Light Novels', 'Novel Industry', 'Writers']",0
"Moto Yuusha no Ossan, Tensei Shite Yadoya wo Tetsudau (Light Novel)",52430,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
"Moto Yuusha wa Heimin toshite Kurashitai: Yuusha Party wo Rifujin ni Oidasareta Ore. Kore wo Ki ni Inaka de Kurashi Hajimeta kedo, Mawari ga Ore ni Hottoitekurenai (Light Novel)",44660,4,"['Fantasy', 'Light Novels', 'Slice of Life', 'Based on a Web Novel']",0
Moto Yuusha wa Shizuka ni Kurashitai (Light Novel),95627,5,"['Action', 'Ecchi', 'Fantasy', 'Light Novels', 'Magic']",0
Motto! Mamoru the Shadow Protector (Light Novel),45620,6,"['Action', 'Comedy', 'Light Novels', 'Romance', 'Childhood Friends', 'Ninja']",0
"Mou Ateuma ni Naru no wa Gomen desu! Moto Akuyaku Reijou, Hametsu End wo Kaihi Suru (Light Novel)",96809,5,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'School Life']",0
Mou Chuunibyou demo Ii mon! (Light Novel),48130,3,"['Comedy', 'Light Novels', 'Romance']",0
"Mou Dame, Okashiku naruu: Ojisan-tachi no Nettori Ecchi (Light Novel)",101074,2,"['Light Novels', 'Romance']",0
Moufu Obake to Kinyoubi no Kaidan (Light Novel),87617,2,"['Light Novels', 'Supernatural']",0
Mou Hitori no Majo (Light Novel),101285,3,"['Drama', 'Fantasy', 'Light Novels']",0
Mou Hitotsu no Inochi (Light Novel),88944,3,"['Drama', 'Fantasy', 'Light Novels']",0
Mou Hitotsu no Monogatari: Tenseishita node Tsugi Koso wa Shiawase na Jinsei wo Tsukande Misemashou (Light Novel),81759,3,"['Fantasy', 'Light Novels', 'Romance']",0
Mou Hitotsu no Monster: The Investigative Report (Light Novel),42263,8,"['Horror', 'Light Novels', 'Europe', 'Germany', 'Human Experimentation', 'Psychological', 'Thriller', 'Based on a Manga']",0
"Mou Ichido Jinsei wo Yarinao Shita Toshite mo, Mata Kimi wo Suki ni Naru. (Light Novel)",79345,3,"['Drama', 'Light Novels', 'Romance']",0
"""Mou Ichido, Ubatte"": Senya no Ai wo Ouji wa Musaboru (Light Novel)",28259,2,"['Light Novels', 'Romance']",0
Moumoku no Koushaku Reijou ni Tensei Shimashita (Light Novel),65241,10,"['Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Romance', 'Slice of Life', 'Disability', 'Nobility', 'Person in a Strange World', 'Based on a Web Novel']",0
"Mou, Nigerarenai! Haraguro Ouji no Dekiai Hokaku Sakusen (Light Novel)",47255,2,"['Light Novels', 'Romance']",0
Mouryou Tantei Koyoi mo Katarazu (Light Novel),94387,3,"['Fantasy', 'Light Novels', 'Detectives']",0
"Moushuu Cameraman no Chijoku Gravure: Koibito no Mae de, Muriyari Torarete, Okasarete (Light Novel)",49855,2,"['Light Novels', 'Romance']",0
Moushuu no Koi (Light Novel),46705,2,"['Light Novels', 'Romance']",0
Mousou Girl (Light Novel),87898,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
Mousou Kagaku ADV Chaos;Child: Toaru Joujaku no Kiroku (Light Novel),88824,5,"['Light Novels', 'Sci Fi', 'Psychological', 'Supernatural', 'Based on a Visual Novel']",0
Mousou Shoujo no Kansoku suru Sekai (Light Novel),27704,3,"['Action', 'Fantasy', 'Light Novels']",0
Mousou Shoujo wa Mahou wo Tsukaenai (Light Novel),58756,4,"['Action', 'Fantasy', 'Light Novels', 'School Life']",0
"Mousou Suki Tensei Reijou to, Tanin no Kokoro ga Yomeru Kouryaku Taishousha: Tada no Osananajimi no Hazu ga, Dekiai Route ni Totsunyuu Shichaimashita!? (Light Novel)",95896,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
Mousugu Shinu Akujo ni Tensei Shite Shimatta: Ikinokoru Tame ni Seisokei Bijo wo Enjiteitara Seijo ni Erabare Mashita (Light Novel),96546,3,"['Fantasy', 'Light Novels', 'Romance']",0
Mousukoshi dake Mattete. (Light Novel),48829,2,"['Light Novels', 'Romance']",0
Mou Zenbu Ore Ichinin de Ii n ja Nai ka? Dorei Goroshi no Hijiri Hai Zukai (Light Novel),63049,4,"['Action', 'Adventure', 'Fantasy', 'Light Novels']",0
"Mou Zutto, Isekai Shoukan Teishichuu!? (Light Novel)",27501,4,"['Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
Mr. Secret Floor (Light Novel),49553,9,"['BL', 'Drama', 'Light Novels', 'Yaoi', 'Adult Couples', 'Editors', 'Mature Romance', 'Novel Industry', 'Writers']",0
Ms. Anderson no Annon Naru Hibi (Light Novel),44657,4,"['Fantasy', 'Light Novels', 'Slice of Life', 'Animal Characteristics']",0
Mubyousokusai na Isekai Life (Light Novel),95240,4,"['Comedy', 'Fantasy', 'Light Novels', 'Magic']",0
"Muchi de Muryoku na Muramusume wa, Tensei Ryoushu no Moto de Nariagaru (Light Novel)",58622,4,"['Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
"Mudada to Tsuihou Sareta “Kyuutei Juui”, Shishi no Kuni ni Kou Taiguu de Manekareru (Light Novel)",70536,7,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Light Novels', 'Based on a Web Novel']",0
"Mudameshi kurai Ninteisareta node Aiso wo Tsukashi, Teikoku ni Utsute Shussesuru: Ookoku no Erai Hito ni wa Sore ga Wakaran no desu (Light Novel)",64886,6,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Magic']",0
“Muda” no Juusha ni Shite Yami no Kuromaku (Light Novel),58649,5,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Mugen no Drifter: Sekai wa Tenshi no Mono (Light Novel),87840,4,"['Adventure', 'Fantasy', 'Light Novels', 'Romance']",0
Mugen no Linkage (Light Novel),58092,5,"['Action', 'Fantasy', 'Light Novels', 'Romance', 'Sci Fi']",0
Mugen no Senka (Light Novel),48298,4,"['Action', 'Fantasy', 'Light Novels', 'Romance']",0
Mugen no Skill Getter! Maitsuki Rare Skill to Tairyou Keikenchi wo Moratteiru Boku wa Ijigen no Tsuyosa de Musousuru (Light Novel),75731,4,"['Adventure', 'Fantasy', 'Harem', 'Light Novels']",0
Mugen Saisei no Chousoku Level Up: Hazure Sainou “Saisei” no Okage de Fujimi ni Narimashita (Light Novel),71176,6,"['Action', 'Fantasy', 'Light Novels', 'Romance', 'Magic', 'Based on a Web Novel']",0
Mugen Sekai no Top Ranker: Kibun Tenkan ni Second Chara wo Tsukuttara Game no Sekai ni Tojikomerare Mashita (Light Novel),69477,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Mugen Senbukyoku (Light Novel),26134,3,"['Action', 'Fantasy', 'Light Novels']",0
"Mugen Shatei Majutsutsukai no Ore wa, Yagate Gakuen no Chouten e (Light Novel)",73956,7,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Light Novels', 'School Life', 'Based on a Web Novel']",0
Muhai no Black Courier (Light Novel),48194,2,"['Fantasy', 'Light Novels']",0
Muhou no Bengonin (Light Novel),63967,2,"['Drama', 'Light Novels']",0
Muimui-tan (Light Novel),27251,8,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Light Novels', 'Reincarnation', 'Based on a Web Novel']",0
Mujihi na Koutei Heika datta no ni Hanayome Kyun Kyun ga Tomarimasen! (Light Novel),44197,2,"['Light Novels', 'Romance']",0
Mujihi na Ou ga Kanadeshi wa Toraware no Utahime (Light Novel),48522,3,"['Drama', 'Light Novels', 'Romance']",0
"Mujikaku Cheat no Hakoiri Ojousama, Seishun Love Comedy de Zenryoku no Sontaku wo Sareru (Light Novel)",89345,5,"['Comedy', 'Ecchi', 'Light Novels', 'Romance', 'School Life']",0
Mujikaku na Tensai Madougushi wa Nonbiri Kurashitai (Light Novel),82940,7,"['Adventure', 'Fantasy', 'Light Novels', 'Romance', 'Magic', 'Nobility', 'Based on a Web Novel']",0
"Mujikaku na Tensai Shoujo wa Kizukanai: Arayuru Bunya de Doryoku Shite mo Kazoku ga Mattaku Homete Kurenai no de, Iede Shite Boukensha ni Narimashita (Light Novel)",70474,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Mujikaku Saikou Tank no Okashi na Bokujou (Light Novel),86386,6,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Dragons', 'Based on a Web Novel']",0
Mujin no Jager (Light Novel),53011,5,"['Action', 'Fantasy', 'Light Novels', 'Romance', 'School Life']",0
Mujintou de Elf to Kyoudou Seikatsu (Light Novel),35258,7,"['Fantasy', 'Light Novels', 'Contemporary Fantasy', 'Elves', 'Island', 'Non-Human Protagonists', 'Person in a Strange World']",0
"Mujintou Dungeon Keiei: Meikyuushi Cheat ni yori Nani mo Sezu ni Level Up Dekiru You ni Narimashita ga, Omotteita Slow Life to wa Sukoshi Chigau You desu (Light Novel)",97048,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Mujun ga Kami wo Korosu Made (Light Novel),53052,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
Mukasari: Horror Tampenshuu (Light Novel),98958,5,"['Drama', 'Horror', 'Light Novels', 'Romance', 'School Life']",0
Mukashi no kare ni Aetara (Light Novel),54576,3,"['BL', 'Light Novels', 'Yaoi']",0
Mukashi Yuusha de Ima wa Hone (Light Novel),49724,6,"['Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Skeletons', 'Based on a Web Novel']",0
Muketsuou no Shuuchaku (Light Novel),50161,2,"['Light Novels', 'Romance']",0
"Mukiryoku NEET na Moto Shindou, Boukensha ni Naru (Light Novel)",74232,6,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Mukiryoku Yuusha to Shiritagari Maou (Light Novel),87737,4,"['Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
Mukuchi Datta Konyakusha wa Ikebo Kishi deshita: Kono Koi wa Mimi kara Hajimatta (Light Novel),96384,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
"Mukuchi na Kohinata-san wa, Naze ka Ore no Mune ni Atama Tsuki Suru (Light Novel)",83964,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
Mukuchi na Koushaku Reijou to Reitetsu na Koutei: Zensei Hirotta Kodomo ga Koutei ni Natte Imashita (Light Novel),64728,8,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Nobility', 'Reincarnation', 'Royalty', 'Based on a Web Novel']",0
Muku na Oujo wa Kasshoku no Kishi ni Mi wo Yudaneru (Light Novel),49329,2,"['Light Novels', 'Romance']",0
Mukuro Ryuu Koubouki: Jingui Ryuu to Seijo no Kourin (Light Novel),89124,4,"['Action', 'Drama', 'Fantasy', 'Light Novels']",0
"Mukuwarenakatta Murabito A, Kizoku ni Hirowarete Dekiaisareru Ue ni, Jitsu wa Motteita Densetsu-kyuu no Kami Skill mo Kakuseishita (Light Novel)",90920,6,"['Fantasy', 'Light Novels', 'Game Elements', 'Person in a Strange World', 'Adapted to Anime', 'Based on a Web Novel']",0
Mumei no Saikyou Mahoushi (Light Novel),82675,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Mumenkyo Yuusha no Oratorio (Light Novel),44697,5,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels']",0
"Munou Atsukai Sarete Party kara Tsuihou Sareta kedo, Naze ka Onna Yuusha ga “Kimi ga Hitsuyouda” to Itte Issho Nitsuite Kita!? (Light Novel)",94130,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Munouda to Suterareta Renkinjutsushi wa Binwan Shounin no Dekiai de Kaika Suru: Mou Modorimasen no de Koukai Shite Kudasai (Light Novel),87012,5,"['Fantasy', 'Light Novels', 'Romance', 'Magic', 'Based on a Web Novel']",0
Munou Eiyuu no Revenge Saga (Light Novel),81614,5,"['Action', 'Fantasy', 'Light Novels', 'Demons', 'Magic']",0
"Munou no Akudou Ouji wa Ikinokoritai: Renai RPG no Akuyaku Mob ni Tenseishita kedo, Gensaku Mushishite Saikyou wo Mezasu (Light Novel)",100630,4,"['Action', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
"Munou no Naka no Munou Ouji: Skill “Munou” wo Sazukari Mashita ga, Mawari no Josei wa “Keikoku” “Keisei” “Kanpu” “Dokufu” “Akufu” “Youfu” toka desu (Light Novel)",83218,7,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Light Novels', 'Based on a Web Novel']",0
"Munou Saijo wa Akujo ni Naritai: Gimai no Migawari de Totsuida Reijou, Koushaku-sama no Dekiai ni Kizukanai (Light Novel)",89535,6,"['Comedy', 'Drama', 'Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
"Munou to Iwareta Renkinjutsushi: Ie wo Oidasaremashita ga, Sugoude da to Barete Koushaku-sama ni Hirowaremashita (Light Novel)",93660,6,"['Fantasy', 'Light Novels', 'Romance', 'Magic', 'Nobility', 'Based on a Web Novel']",0
"Munou to Iware Tsuzuketa Madoushi, Jitsuha Sekai Saikyou na no ni Yuuhei Sareteita no de Jikaku Nashi (Light Novel)",79482,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
"Munou to Sagesu Mareshi Majutsushi, White Party de Saikyou wo Mezasu (Light Novel)",96489,5,"['Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
"Munou to Tsuihousareta Koushaku Reijou, Seijo no Chikara ni Mezamemashita (Light Novel)",96810,6,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Magic', 'Based on a Web Novel']",0
"Munou to Yobareta Ore, 4-tsu no Chikara wo Eru (Light Novel)",52263,5,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Magic']",0
"Munou to Yobareta “Seirei Tarashi”: Jitsu wa Inou de, Seireikai dewa Densetsuteki Hero deshita (Light Novel)",68426,4,"['Action', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
"Munou wa Fuyou to Iware “Tokeizukai” no Boku wa Shokunin Guild kara Oidasareru mo, Dungeon no Shinbu de Shin no Chikara ni Kakusei Suru (Light Novel)",79849,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
“Munou wa Iranai” to Iwareta kara Zetsuen Shite Yatta (Light Novel),82101,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Murabito Desu ga Nani ka? (Light Novel),24862,17,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Harem', 'Light Novels', 'Romance', 'Cheats', 'Dragons', 'Game Elements', 'Isekai', 'Magic', 'Martial Arts', 'Overpowered Main Characters', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
Murabito Tensei: Saikyou no Slow Life (Light Novel),29711,13,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Harem', 'Light Novels', 'Slice of Life', 'Countryside', 'Isekai', 'Person in a Strange World', 'Reincarnation', 'Slow Life', 'Based on a Web Novel']",0
Murdist: Shikeishuu Kazami Tazu (Light Novel),83782,5,"['Drama', 'Light Novels', 'Mystery', 'Psychological', 'Serial Killers']",0
Musakui Chuushutsu Renai Yuugi (Light Novel),48383,4,"['Light Novels', 'Romance', 'Psychological', 'School Life']",0
Muscles are Better Than Magic! (Light Novel),27265,7,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Overpowered Main Characters']",0
Musekinin Kids (Light Novel),23914,5,"['Comedy', 'Light Novels', 'Sci Fi', 'Military', 'Outer Space']",0
Musekinin Quartet (Light Novel),23915,5,"['Comedy', 'Light Novels', 'Sci Fi', 'Military', 'Outer Space']",0
Musekinin Sangokushi (Light Novel),23916,5,"['Comedy', 'Light Novels', 'Sci Fi', 'Military', 'Outer Space']",0
Mushi Meduru Himemiya-san (Light Novel),65440,3,"['Comedy', 'Drama', 'Light Novels']",0
"Mushi Shitsuzuketa Kyouseiryoku Iwaku, Boku wa Akuyakurashii. (Light Novel)",81668,7,"['BL', 'Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Shounen-ai', 'Based on a Web Novel']",0
Mushi to Medama (Light Novel),14076,9,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Light Novels', 'Mystery', 'Romance', 'School Life', 'Supernatural']",0
Mushi-Uta Bug (Light Novel),11735,4,"['Action', 'Drama', 'Light Novels', 'Sci Fi']",0
Mushi-Uta (Light Novel),9695,8,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Romance', 'Sci Fi', 'Insects', 'Adapted to Anime']",0
Mushoku Dokushin Around Forty Joshi no Isekai Funtouki (Light Novel),26879,3,"['Fantasy', 'Light Novels', 'Romance']",0
Mushoku Kishi no Eiyuutan (Light Novel),52784,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Mushoku no Eiyuu: Betsu ni Skill Nanka Iranakattan daga (Light Novel),39363,8,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Harem', 'Light Novels', 'Adapted to Anime', 'Based on a Web Novel']",0
"Mushoku no Saikyou Kenja: Job ga Erarezu Tsuihou Saretaga, Game no Chishiki de Isekai Saikyou (Light Novel)",65461,9,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Isekai', 'Nobility', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
Mushoku Tensei: Jobless Reincarnation – A Journey of Two Lifetimes (Light Novel),94338,13,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Romance', 'Demons', 'Isekai', 'Magic', 'NEET', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
Mushoku Tensei: Jobless Reincarnation (Light Novel),15939,15,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Harem', 'Light Novels', 'Romance', 'Demons', 'Isekai', 'Magic', 'NEET', 'Person in a Strange World', 'Reincarnation', 'Adapted to Anime', 'Based on a Web Novel']",5
Mushoku Tensei: Jobless Reincarnation – Recollections (Light Novel),95795,14,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Romance', 'Collections', 'Demons', 'Isekai', 'Magic', 'NEET', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
Mushoku Tensei: Redundant Reincarnation (Light Novel),88378,11,"['Fantasy', 'Harem', 'Light Novels', 'Romance', 'Demons', 'Isekai', 'Magic', 'NEET', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
Musket Girls! Tensei Sanbou to Senretsu Otome-tachi (Light Novel),72032,9,"['Action', 'Fantasy', 'Light Novels', 'Guns', 'Isekai', 'Military', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
